empresa,codigo_produto,descricao_produto,quantidade,faturamento,pedidos,percentual,percentual_acumulado,classe_abc,assessor
LEKE MEIAS,LM240,MEIA BABY ATOALHADA  PINK  SAPO 0-15 REF-21056001,1.0,14.37,1,0.0032156643356643,0.9684721678321676,C,JOYCE
LEKE MEIAS,LM241,MEIA BABY ATOALHADA MESCLA  PURGA  GATO  0-15 REF-21056002,1.0,14.37,1,0.0032156643356643,0.971687832167832,C,JOYCE
LEKE MEIAS,LM244,MEIA BABY AT SEREIA MESCLA GRAFITE  PINK 0-15 REF-22056001,1.0,14.37,1,0.0032156643356643,0.9749034965034964,C,JOYCE
LEKE MEIAS,LM247,MEIA ATOALHADA UNICORNIO PETUNIA LILAS 0-15 REF-23056001,1.0,14.37,1,0.0032156643356643,0.9781191608391606,C,JOYCE
LEKE MEIAS,LM248,MEIA ATOALHADA UNICORNIO PINK  AZUL PISCINA 0-15 REF 23056001,1.0,14.37,1,0.0032156643356643,0.981334825174825,C,JOYCE
LEKE MEIAS,LM250,MEIA AT CORUJA MESCLA GRAFITE MOSTARDA 0-15 REF 23056002,1.0,14.37,1,0.0032156643356643,0.9845504895104892,C,JOYCE
LEKE MEIAS,LM284,MEIA AEROBICA FEMININA COR 03 PINK 16/9>34-39 REF-01022053,1.0,14.43,1,0.0032290909090909,0.9588251748251746,C,JOYCE
LEKE MEIAS,LM289,MEIA AEROBICA FEMININA DIVERSAS 16/9>34-39 REF-01022022,1.0,15.18,1,0.003396923076923,0.9521991608391606,C,JOYCE
LEKE MEIAS,LM290,MEIA AEROBICA FEMININA DIVERSAS 16/9>34-39 REF-01022022,1.0,15.18,1,0.003396923076923,0.9555960839160836,C,JOYCE
MVS,HIG-VIRT-MNS-ELK-1285-003,Jogo Da Memoria Bluey 24 Pares De Cartas 1285 - Elka,1.0,38.0,1,0.0034406047496643,1.0,C,JOYCE
MVS,9073,Caderno de Anotações com Suporte de Caneta 70 Folhas Azul TPC,1.0,40.33,1,0.0036515681461568,0.9965593952503355,C,JOYCE
MVS,HIG-VIRT-BDS05-,Tintas P/ Epson L3150 3250 L3210 L3110 L5190 L5290 T544 504 PRETO,1.0,41.4,1,0.003748448332529,0.9929078271041788,C,JOYCE
MVS,HIG-VIRT-GM302070031-02,Papel Autoadesivo 70g Etiqueta Adesiva A4 100 Folhas Cor Bra Branco,1.0,42.89,1,0.0038833562556079,0.9891593787716496,C,JOYCE
MVS,BLGBEL756,Cesto Balde Plástico 40 Litros Com Tampa - Vermelho,1.0,65.09,1,0.0058933937672539,0.9852760225160416,C,JOYCE
MVS,HIG-VIRT-GRF-SA38X300-002,Filme Pvc Rolo 38x300m Com Cortador G-útil Un,1.0,69.0,1,0.0062474138875483,0.9793826287487878,C,JOYCE
MVS,TNY-BLGBEL3921,Forma Para Pudim Mini 80ml Plastilania Com 60und,1.0,71.25,1,0.0064511339056205,0.9731352148612394,C,JOYCE
MVS,8420,Bolas Sensoriais Coloridas - Estímulo e Aprendizado para Crianças - Clingo,1.0,72.55,1,0.0065688388049512,0.9666840809556188,C,JOYCE
MVS,BLGBEL4184,Kit 5 Peças Utensílio Cozinha Silicone Espátula Fue Pincel,1.0,76.6,1,0.0069355348374812,0.9601152421506676,C,JOYCE
MVS,BLGBEL5052,Moedor De Café Grãos Triturador Sementes Elétrico 110v Autom,1.0,78.99,1,0.007151930767789,0.9531797073131864,C,JOYCE
NOTA STORE,NS209,"KIT COROA DIVERTIDA (1 COROA, 1 VARINHA) DIVERSAS CORES",1.0,10.99,1,0.0011672230181901,1.0000000000000002,C,JOYCE
NOTA STORE,NS176,KIT1 ALMOFADA P/CB N03 MP773 1TINTA P/CB PRETO 40G RADEX,1.0,11.56,1,0.0012277614276868,0.99883277698181,C,JOYCE
NOTA STORE,NS186,CANETA HIDRO C6 CORES  MP703 KIT COM 3 UNIDADES,1.0,14.15,1,0.0015028394638208,0.9976050155541232,C,JOYCE
NOTA STORE,NS215,BLOCO AUTOADESIVO BALÃO NEON 76x76 mm 100 FLS,1.0,14.97,1,0.0015899298073073,0.9961021760903022,C,JOYCE
NOTA STORE,NS160,Kit 3 Cx Lápis D Cor 10 Cores Tom Pastel Mp713 Masterprint,1.0,15.25,1,0.0016196679733758,0.9945122462829948,C,JOYCE
NOTA STORE,NS152,APONTADOR  TRANSPARENTE PET  MP1202 PCT C/48 UN Masterprint,1.0,17.77,1,0.0018873114679927,0.992892578309619,C,JOYCE
NOTA STORE,NS196-1,CORRETIVO EM FITA 5MM X 6M  ZOO  2 CORES  SOUL UN - preto,1.0,19.94,1,0.0021177822550238,0.9910052668416264,C,JOYCE
NOTA STORE,NS136,Kit Apagador Para Quadro Branco C/4 Pinceis Recarregáveis,1.0,24.49,1,0.0026010274536376,0.9888874845866024,C,JOYCE
NOTA STORE,NS148,BORRACHA BR TPR C/ CAPA AZ 10X20X40 MP200 CX C/24 UN MASTERP,1.0,25.38,1,0.0026955523386412,0.9862864571329648,C,JOYCE
NOTA STORE,NS121,PAPEL ESPECIAL PEROLISADO A4 Champanhe Rose20 F Masterprint,1.0,25.78,1,0.0027380354330248,0.9835909047943234,C,JOYCE
NOTA STORE,NS202,FANTASIA KIT BOMBEIRO 508 (1 CAPACETE 1 OKTOK 1 MACHADINHO),1.0,27.01,1,0.0028686709482545,0.9808528693612986,C,JOYCE
NOTA STORE,NS142,Kit 3 Tesouras Escolar Cabo Preto 13cm Sem Ponta Masterprint,2.0,27.2,2,0.0028888504180867,0.977984198413044,C,JOYCE
NOTA STORE,NS156,Kit 3 Caixas de Lápis De Cor Sextavado MP711 12 Cores Master,2.0,28.32,2,0.0030078030823609,0.9750953479949572,C,JOYCE
NOTA STORE,NS205,VARINHA MÁGICA (ROSA OU AZUL),2.0,28.59,2,0.0030364791710698,0.9720875449125964,C,JOYCE
NOTA STORE,NS035-2,Blocos Adesivos Marca Página Setas  - 12UNID,1.0,31.03,1,0.0032956260468099,0.9690510657415266,C,JOYCE
NOTA STORE,NS55,Papel Fotográfico Glossy A4 – 150g,2.0,31.22,1,0.0033158055166422,0.9657554396947166,C,JOYCE
NOTA STORE,NS243,Bandeira Brasil S/Haste 63 x 95 cm  Copa do Mundo,1.0,33.0,1,0.0035048552866493,0.9624396341780744,C,JOYCE
NOTA STORE,NS173,Clips Coloridos 2/0 Caixinha Com 100 Un  BACCHI,2.0,33.56,2,0.0035643316187864,0.958934778891425,C,JOYCE
NOTA STORE,NS163,ELASTICO COLORIDO SUPER 100G - PACOTE CONTÉM 120 UN,2.0,38.82,2,0.0041229843099311,0.9553704472726384,C,JOYCE
NOTA STORE,NS149,APONTADOR PLÁSTICO  TRP C/DEPÓSITO  MP1208 CX C/24UN MASTERP,2.0,47.36,2,0.0050299983750216,0.9512474629627072,C,JOYCE
OBA OBA,486020-azul-bebe,Papel de Seda 20g -azul-bebe,1.0,0.5,1,7.745990984905851e-06,0.9999845080180272,C,CHRIS
OBA OBA,486020-rosa-bebe,Papel de Seda 20g -rosa-bebe,1.0,0.5,1,7.745990984905851e-06,0.999992254009012,C,CHRIS
OBA OBA,486020-roxo,Papel de Seda 20g -roxo,1.0,0.5,1,7.745990984905851e-06,0.9999999999999968,C,CHRIS
OBA OBA,45304,CHICLETE,3.0,0.6,1,9.295189181887022e-06,0.9999767620270422,C,CHRIS
OBA OBA,9297,CHICLETE POOSH UVA,3.0,0.6000000000000001,2,9.295189181887024e-06,0.9999674668378604,C,CHRIS
OBA OBA,34281,TAMPA VALVULA DE PIA,1.0,0.7,1,1.0844387378868191e-05,0.9999581716486784,C,CHRIS
OBA OBA,29581,SACO P/ PRESENTE 35X53,1.0,1.0,1,1.5491981969811703e-05,0.999823391405541,C,CHRIS
OBA OBA,33371,Pente Fino sem Cabo Darma Cores Sortidas com 1 Unidade,1.0,1.0,1,1.5491981969811703e-05,0.9998388833875108,C,CHRIS
OBA OBA,37088,PROTETOR P/ CARTAO INSS/RG 110 X 80MM - 040 - UN - DAC,1.0,1.0,1,1.5491981969811703e-05,0.9998543753694806,C,CHRIS
OBA OBA,42738,ESCOLINHA TABUADA,1.0,1.0,1,1.5491981969811703e-05,0.9998698673514504,C,CHRIS
OBA OBA,45791,LAPIS GRAFITE HB RESINA DINO RED C/ BORRACHA 72194,1.0,1.0,1,1.5491981969811703e-05,0.9998853593334204,C,CHRIS
OBA OBA,486020-lilas,Papel de Seda 20g -lilas,2.0,1.0,2,1.5491981969811703e-05,0.99990085131539,C,CHRIS
OBA OBA,486020-marrom,Papel de Seda 20g -marrom,2.0,1.0,1,1.5491981969811703e-05,0.99991634329736,C,CHRIS
OBA OBA,486020-vermelho,Papel de Seda 20g -vermelho,2.0,1.0,2,1.5491981969811703e-05,0.9999318352793296,C,CHRIS
OBA OBA,78974766603526,CHICLETE PLUTONITA Baba de Bruxa,2.0,1.0,1,1.5491981969811703e-05,0.9999473272612996,C,CHRIS
OBA OBA,7500,CANETA CIS SCRIT VERMELHO 1.0,1.0,1.1,1,1.7041180166792873e-05,0.9998078994235712,C,CHRIS
OBA OBA,13889,ETIQUETA ADESIVA A4 PIMACO FOLHA,1.0,1.2,1,1.8590378363774044e-05,0.9996979063515852,C,CHRIS
OBA OBA,19389,LANTEJOLA,1.0,1.2,1,1.8590378363774044e-05,0.9997164967299492,C,CHRIS
OBA OBA,26339,PLASTICO P/ENCADENAR AZUL,1.0,1.2,1,1.8590378363774044e-05,0.9997350871083128,C,CHRIS
OBA OBA,29626,SACO PLASTICO SEM FURO,3.0,1.2,1,1.8590378363774044e-05,0.9997536774866768,C,CHRIS
OBA OBA,46132,GLITER LUA REAL,1.0,1.2,1,1.8590378363774044e-05,0.9997722678650406,C,CHRIS
OBA OBA,5066140-rosa,CARTOLINA SIMPLES ROSA,1.0,1.2,1,1.8590378363774044e-05,0.9997908582434044,C,CHRIS
OBA OBA,24788,"PARAFUSO 10ÇS 4,0X 3,0",1.0,1.5,1,2.3237972954717557e-05,0.9995398881354934,C,CHRIS
OBA OBA,3912,BORRACHA OVAL COLOR 4191 - UN - LEO E LEO,1.0,1.5,1,2.3237972954717557e-05,0.999563126108448,C,CHRIS
OBA OBA,42148,LAPIS CIS PEROLA,1.0,1.5,1,2.3237972954717557e-05,0.9995863640814028,C,CHRIS
OBA OBA,486020-amarelo,Papel de Seda 20g -amarelo,3.0,1.5,2,2.3237972954717557e-05,0.9996096020543574,C,CHRIS
OBA OBA,51328,PARAFUSO CHATO 6x50,1.0,1.5,1,2.3237972954717557e-05,0.999632840027312,C,CHRIS
OBA OBA,78974766602576,PIRULITO POP MANIA SORTIDO,3.0,1.5,2,2.3237972954717557e-05,0.9996560780002668,C,CHRIS
OBA OBA,78974766603523,CHICLETE PLUTONITA MORDIDA ZUMBI,3.0,1.5,1,2.3237972954717557e-05,0.9996793159732216,C,CHRIS
OBA OBA,17066-vermelho,CANETA ESFEROGRÁFICA BIC CRISTAL PONTA FINA-vermelho,1.0,1.6,1,2.4787171151698728e-05,0.999491862991387,C,CHRIS
OBA OBA,7593,CANETA FABER TRILUX FINA  PRETA,1.0,1.6,1,2.4787171151698728e-05,0.9995166501625388,C,CHRIS
OBA OBA,34106,HALLS VERMELHO MORANGO,1.0,1.8,1,2.7885567545661067e-05,0.9994670758202352,C,CHRIS
OBA OBA,15983,FUNIL  EXTRA DPG,1.0,1.9,1,2.9434765742642238e-05,0.9988210601720932,C,CHRIS
OBA OBA,19121,LACO MAGICO,3.0,1.9,3,2.9434765742642238e-05,0.998850494937836,C,CHRIS
OBA OBA,29579,SACO P/ PRESENTE,1.0,1.9,1,2.9434765742642238e-05,0.9988799297035786,C,CHRIS
OBA OBA,35401,PAPEL DE PRESENE,1.0,1.9,1,2.9434765742642238e-05,0.9989093644693212,C,CHRIS
OBA OBA,4012,BORRACHA VERDE  TILIBRA,1.0,1.9,1,2.9434765742642238e-05,0.998938799235064,C,CHRIS
OBA OBA,45936,Caneta Esferografica Kilometrica 100 Media Vermelho PaperMate,1.0,1.9,1,2.9434765742642238e-05,0.9989682340008068,C,CHRIS
OBA OBA,45938,Caneta Esferografica Kilometrica 100 Media Azul PaperMate,1.0,1.9,1,2.9434765742642238e-05,0.9989976687665494,C,CHRIS
OBA OBA,46195,BUCHA,1.0,1.9,1,2.9434765742642238e-05,0.999027103532292,C,CHRIS
OBA OBA,4802100-lilas,Papel Crepom Comum Lilás,1.0,1.9,1,2.9434765742642238e-05,0.9990565382980348,C,CHRIS
OBA OBA,48188,MATA MOSCA,1.0,1.9,1,2.9434765742642238e-05,0.9990859730637774,C,CHRIS
OBA OBA,48298,BORRACHA REI LEAO,1.0,1.9,1,2.9434765742642238e-05,0.99911540782952,C,CHRIS
OBA OBA,4866120-amarelo,Cartolina Dupla Face Color Set -amarelo,1.0,1.9,1,2.9434765742642238e-05,0.9991448425952628,C,CHRIS
OBA OBA,78974766600585,Lápis Grafite Com Borracha Collection Vintage HB N2,1.0,1.9,1,2.9434765742642238e-05,0.9991742773610056,C,CHRIS
OBA OBA,78974766602102,LAPIS INFINITO AVULSO,1.0,1.9,1,2.9434765742642238e-05,0.9992037121267482,C,CHRIS
OBA OBA,78974766602143,APONTADOR SIMPLES COM GLITER,1.0,1.9,1,2.9434765742642238e-05,0.9992331468924908,C,CHRIS
OBA OBA,78974766602649,Papel Cartolina Dupla Face Color Set 48x66 Pink,1.0,1.9,1,2.9434765742642238e-05,0.9992625816582336,C,CHRIS
OBA OBA,78974766602802,KIT FERRAMENTAS CARONA C/ 3Pcs,1.0,1.9,1,2.9434765742642238e-05,0.9992920164239762,C,CHRIS
OBA OBA,78974766603274,Lápis Preto Faber Castell Grip Neon N2 B Triangular 2001,1.0,1.9,1,2.9434765742642238e-05,0.9993214511897188,C,CHRIS
OBA OBA,78974766603275,Lápis Preto Faber Castell Grip Neon N2 B Triangular 2001,1.0,1.9,1,2.9434765742642238e-05,0.9993508859554616,C,CHRIS
OBA OBA,78974766603280,Lápis Preto Eco Lápis Faber Castell Sparkle Rosa N2,1.0,1.9,1,2.9434765742642238e-05,0.9993803207212044,C,CHRIS
OBA OBA,917,APONTADOR FERRO LEO E LEO,1.0,1.9,1,2.9434765742642238e-05,0.999409755486947,C,CHRIS
OBA OBA,9622,CINZEIRO DE VIDRO WHEATON,1.0,1.9,1,2.9434765742642238e-05,0.9994391902526896,C,CHRIS
OBA OBA,41107,LAPIS SEXT GLOW,2.0,2.0,2,3.0983963939623405e-05,0.9985747376587732,C,CHRIS
OBA OBA,41595,BORRACHA PONTEIRA MERCUR,5.0,2.0,3,3.0983963939623405e-05,0.9986057216227128,C,CHRIS
OBA OBA,42357,Lápis Grafite HB Perolado Pastel Com Borracha Leo & Leo 72175,2.0,2.0,2,3.0983963939623405e-05,0.9986367055866524,C,CHRIS
OBA OBA,486020-verde-escuro,Papel de Seda 20g -verde-escuro,4.0,2.0,1,3.0983963939623405e-05,0.998667689550592,C,CHRIS
OBA OBA,78974766602426,ARGOLA PARA CORTINA MARROM 19mm,2.0,2.0,1,3.0983963939623405e-05,0.9986986735145316,C,CHRIS
OBA OBA,78974766602575,Bala Frutas Sortidas,20.0,2.0,1,3.0983963939623405e-05,0.9987296574784712,C,CHRIS
OBA OBA,78974766603524,CHICLETE PLUTONITA MLINGUA ACIDA,4.0,2.0,1,3.0983963939623405e-05,0.998760641442411,C,CHRIS
OBA OBA,8221,CARBONO CIS A4,2.0,2.0,1,3.0983963939623405e-05,0.9987916254063506,C,CHRIS
OBA OBA,7898563360760,ENVELOPE KRAFT NATURAL 80G 110 MM X 170MM,7.0,2.1,1,3.253316213660458e-05,0.9985437536948336,C,CHRIS
OBA OBA,38917,ARGOLA PEQ,3.0,2.3,2,3.5631558530566915e-05,0.9985112205326968,C,CHRIS
OBA OBA,5066140-azul,CARTOLINA SIMPLES AZUL,2.0,2.4,2,3.718075672754809e-05,0.9984755889741664,C,CHRIS
OBA OBA,15834,FRUIT-TELLA IOGURTE,1.0,2.5,1,3.8729954924529256e-05,0.9978574588935716,C,CHRIS
OBA OBA,34627,BOLA CRAVO PEQUENA SAQUINHO,1.0,2.5,1,3.8729954924529256e-05,0.997896188848496,C,CHRIS
OBA OBA,36286,AGUA MINERAL CRISTAL,1.0,2.5,1,3.8729954924529256e-05,0.9979349188034204,C,CHRIS
OBA OBA,38285,Fita Adesiva Transparente Durex 12 mm x 40 metros Adelbras,1.0,2.5,1,3.8729954924529256e-05,0.9979736487583448,C,CHRIS
OBA OBA,3882,BORRACHA CLEAN MERCUR,1.0,2.5,1,3.8729954924529256e-05,0.9980123787132694,C,CHRIS
OBA OBA,41792,Halls Melancia 28g,1.0,2.5,1,3.8729954924529256e-05,0.998051108668194,C,CHRIS
OBA OBA,45121,PRENDEDOR DE PAPEL 19MM COLORIDO 4931,5.0,2.5,1,3.8729954924529256e-05,0.9980898386231184,C,CHRIS
OBA OBA,45718,Bala Halls Menta 28g,1.0,2.5,1,3.8729954924529256e-05,0.9981285685780428,C,CHRIS
OBA OBA,49713,"LAPISEIRA MAXPRINT 0,5MM",1.0,2.5,1,3.8729954924529256e-05,0.9981672985329674,C,CHRIS
OBA OBA,51121,FITA VEDA ROSCA TEKBOND 12X10,1.0,2.5,1,3.8729954924529256e-05,0.998206028487892,C,CHRIS
OBA OBA,78974766602217,MARCADOR PARA QUADRO BRANCO SLIM JOCAR OFFICE,1.0,2.5,1,3.8729954924529256e-05,0.9982447584428163,C,CHRIS
OBA OBA,78974766604097,"TAMPA 1,5 POLEGADAS C/ 2 PCS CATUAÍ",1.0,2.5,1,3.8729954924529256e-05,0.9982834883977408,C,CHRIS
OBA OBA,EVA123-verde-folha,EVA LISO VERDE FOLHA,1.0,2.5,1,3.8729954924529256e-05,0.9983222183526652,C,CHRIS
OBA OBA,EVA1230-laranja,EVA LISO LARANJA,1.0,2.5,1,3.8729954924529256e-05,0.9983609483075898,C,CHRIS
OBA OBA,EVA1230-vermelho,EVA LISO VERMELHO,1.0,2.5,1,3.8729954924529256e-05,0.9983996782625144,C,CHRIS
OBA OBA,EVA1235-pink,EVA LISO PINK,1.0,2.5,1,3.8729954924529256e-05,0.9984384082174388,C,CHRIS
OBA OBA,47099,TAMPA P/VALVULA DE PIA/LAV C/2  ASTRA,1.0,2.6,1,4.027915312151043e-05,0.997738170632404,C,CHRIS
OBA OBA,51092,TINTA GUACHE PRETO,2.0,2.6,1,4.027915312151043e-05,0.9977784497855254,C,CHRIS
OBA OBA,51094,TINTA GUACHE 15ML Verde Bandeira,2.0,2.6,1,4.027915312151043e-05,0.997818728938647,C,CHRIS
OBA OBA,78974766603815,Papel Cartolina Dupla Face Color Set Laranja 48cm x 66cm,1.0,2.75,1,4.2602950416982185e-05,0.9976978914792825,C,CHRIS
OBA OBA,11576,Corretivo Liquido Frama Branco 18ml – Maxi Correto,1.0,2.9,1,4.492674771245394e-05,0.9968466070700402,C,CHRIS
OBA OBA,17008,"GRAFITE 0,9  2B CIS",1.0,2.9,1,4.492674771245394e-05,0.9968915338177528,C,CHRIS
OBA OBA,23714,NOTA PROMISSORIA  50F TILIBRA,1.0,2.9,1,4.492674771245394e-05,0.9969364605654653,C,CHRIS
OBA OBA,24790,PARAFUSO BUCHA 08,1.0,2.9,1,4.492674771245394e-05,0.9969813873131778,C,CHRIS
OBA OBA,2950,BICO DE TORNEIRA LUCONI,1.0,2.9,1,4.492674771245394e-05,0.9970263140608904,C,CHRIS
OBA OBA,36246,Corretivos Escolar Branquinho 18Ml - Jocar Office,1.0,2.9,1,4.492674771245394e-05,0.9970712408086028,C,CHRIS
OBA OBA,38454,SUPORTE BALAO,1.0,2.9,1,4.492674771245394e-05,0.9971161675563152,C,CHRIS
OBA OBA,3949,BORRACHA OVAL BRANCA MERCUR ,1.0,2.9,1,4.492674771245394e-05,0.9971610943040278,C,CHRIS
OBA OBA,39961,COPO INDIVIVIDUAL,1.0,2.9,1,4.492674771245394e-05,0.9972060210517404,C,CHRIS
OBA OBA,42408,BORRACHA GELATO TRIS,1.0,2.9,1,4.492674771245394e-05,0.9972509477994528,C,CHRIS
OBA OBA,43896,ESACOLINHA HQ,1.0,2.9,1,4.492674771245394e-05,0.9972958745471652,C,CHRIS
OBA OBA,45827,PINCEL,1.0,2.9,1,4.492674771245394e-05,0.9973408012948778,C,CHRIS
OBA OBA,48299,CANETA GEL HAPPY COLORIDA 0.7 97926 COLORIDA,1.0,2.9,1,4.492674771245394e-05,0.9973857280425904,C,CHRIS
OBA OBA,78974766601880,SELO SEGURANÇA P/ PANELA PRETO,1.0,2.9,1,4.492674771245394e-05,0.9974306547903028,C,CHRIS
OBA OBA,78974766601890,SELO SEGURANÇA P/ PANELA PANELA AZUL GRANDE ,1.0,2.9,1,4.492674771245394e-05,0.9974755815380152,C,CHRIS
OBA OBA,78974766602046,POMEL PEQUENO,1.0,2.9,1,4.492674771245394e-05,0.9975205082857278,C,CHRIS
OBA OBA,78974766603728,BATERIA BOTAO LR44 2 PARES,1.0,2.9,1,4.492674771245394e-05,0.9975654350334404,C,CHRIS
OBA OBA,78974766604210,Refil para Caneta Borracha 9.8mm 1 unidade,1.0,2.9,1,4.492674771245394e-05,0.9976103617811528,C,CHRIS
OBA OBA,MX90,COLA MAXI 90G,1.0,2.9,1,4.492674771245394e-05,0.9976552885288652,C,CHRIS
OBA OBA,13231,ESTALOS C/10UNID,3.0,3.0,1,4.647594590943511e-05,0.9961974930255048,C,CHRIS
OBA OBA,19637,Lápis Preto Hb Sextavado Escrita E Desenho Leonora,6.0,3.0,2,4.647594590943511e-05,0.9962439689714144,C,CHRIS
OBA OBA,19658,LAPIS GRAFITE HB TABUADA COLORIDO,3.0,3.0,2,4.647594590943511e-05,0.9962904449173238,C,CHRIS
OBA OBA,3154148520016,LAPIS GRAFITE HB BLACK PEPS ENERGY BORRACHA,2.0,3.0,2,4.647594590943511e-05,0.9963369208632332,C,CHRIS
OBA OBA,33936,LACO PRONTO,3.0,3.0,3,4.647594590943511e-05,0.9963833968091428,C,CHRIS
OBA OBA,42356,Lapis 4B Tecnico Graft - Leo'&'leo,2.0,3.0,1,4.647594590943511e-05,0.996429872755052,C,CHRIS
OBA OBA,46648,Prato Redondo nº 1 – Preto PLASMONT 0204,2.0,3.0,1,4.647594590943511e-05,0.9964763487009616,C,CHRIS
OBA OBA,48382,SUPORTE CABIDE 6551,2.0,3.0,1,4.647594590943511e-05,0.996522824646871,C,CHRIS
OBA OBA,49504,CADERNETA CREDEAL APONTAM 1/16 COLADO 40 FOLHAS SORTIDO,2.0,3.0,1,4.647594590943511e-05,0.9965693005927804,C,CHRIS
OBA OBA,49722,MARCA TEXTO LARANJA,2.0,3.0,1,4.647594590943511e-05,0.99661577653869,C,CHRIS
OBA OBA,78974766602909,Ponteira Pé Cadeira Externa Pvc Branca 1'' 5665,2.0,3.0,1,4.647594590943511e-05,0.9966622524845994,C,CHRIS
OBA OBA,78974766603631,Fita Adesiva Cuidado Frágil 48mm x 100m Adelbras 3631,2.0,3.0,1,4.647594590943511e-05,0.9967087284305088,C,CHRIS
OBA OBA,78974766603687,Lápis Grafite Decorado com Donuts Sortido | Leonora,3.0,3.0,2,4.647594590943511e-05,0.9967552043764184,C,CHRIS
OBA OBA,HIB3-preto,CANETA ESFEROGRÁFICA COMPACTOR 07 -UNIDADE -preto,2.0,3.0,1,4.647594590943511e-05,0.9968016803223276,C,CHRIS
OBA OBA,1028,ARGOLA PARA CORTINA BRANCA 28mm,3.0,3.5,2,5.422193689434096e-05,0.9949039125310264,C,CHRIS
OBA OBA,13128,Espremedor Para Alho Com 5 Funções Tira Caroço Azeitona,1.0,3.5,1,5.422193689434096e-05,0.9949581344679208,C,CHRIS
OBA OBA,2971,BICO P/TORNEIRA,1.0,3.5,1,5.422193689434096e-05,0.995012356404815,C,CHRIS
OBA OBA,32277,"TORNEIRA LAVAT.PLAT,REBOUCAS",1.0,3.5,1,5.422193689434096e-05,0.9950665783417092,C,CHRIS
OBA OBA,32624,Trident Hortelã 8g,1.0,3.5,1,5.422193689434096e-05,0.9951208002786036,C,CHRIS
OBA OBA,38002-preto,CANETA BIC CRISTAL BOLD 1.6-preto,1.0,3.5,1,5.422193689434096e-05,0.995175022215498,C,CHRIS
OBA OBA,38331,CAPA BOTIJAO,1.0,3.5,1,5.422193689434096e-05,0.9952292441523922,C,CHRIS
OBA OBA,40170,PENTE CABINHO DPG,1.0,3.5,1,5.422193689434096e-05,0.9952834660892864,C,CHRIS
OBA OBA,46649,Prato Redondo nº 2 – Preto PLASMONT 0207 Plasmont,1.0,3.5,1,5.422193689434096e-05,0.9953376880261808,C,CHRIS
OBA OBA,484,AGULHA MAO  SORTIDA,1.0,3.5,1,5.422193689434096e-05,0.9953919099630752,C,CHRIS
OBA OBA,48652, Livro Classicos Inesqueciveis ,1.0,3.5,1,5.422193689434096e-05,0.9954461318999694,C,CHRIS
OBA OBA,49961,MARCA TEXTO MAPED,1.0,3.5,1,5.422193689434096e-05,0.9955003538368636,C,CHRIS
OBA OBA,50442,SABONETEIRA PLASTIBRASIL PIN-PIN Sortida,1.0,3.5,1,5.422193689434096e-05,0.995554575773758,C,CHRIS
OBA OBA,51103,Chocolate Wafer Trento Massimo Branco 25g,1.0,3.5,1,5.422193689434096e-05,0.9956087977106524,C,CHRIS
OBA OBA,51204,LINHA COSTURA DRIMA 100 JARDAS 0294 CINZA CLARO,1.0,3.5,1,5.422193689434096e-05,0.9956630196475468,C,CHRIS
OBA OBA,51208,LINHA COSTURA DRIMA 100 JARDAS 0079 AZUL PETROLEO,1.0,3.5,1,5.422193689434096e-05,0.995717241584441,C,CHRIS
OBA OBA,51213,LINHA DRIMA,1.0,3.5,1,5.422193689434096e-05,0.9957714635213352,C,CHRIS
OBA OBA,51356,PARAFUSO 5/16,1.0,3.5,1,5.422193689434096e-05,0.9958256854582296,C,CHRIS
OBA OBA,78974766602365,DESINFETANTE LAVANDA ANTIBAC URCA 500ML,1.0,3.5,1,5.422193689434096e-05,0.995879907395124,C,CHRIS
OBA OBA,78974766602915,Ponteira Pé Cadeira Externa Pvc Preta 2'' 5779,1.0,3.5,1,5.422193689434096e-05,0.9959341293320182,C,CHRIS
OBA OBA,78974766603394,COUCHÊ BRANCO 180G/M  AVULSO 3394,7.0,3.5,2,5.422193689434096e-05,0.9959883512689124,C,CHRIS
OBA OBA,78974766604273,BUCHA  8MM C/ 25 ,1.0,3.5,1,5.422193689434096e-05,0.9960425732058068,C,CHRIS
OBA OBA,78974766604277,BUCHA  6MM C/ 25 ,1.0,3.5,1,5.422193689434096e-05,0.9960967951427012,C,CHRIS
OBA OBA,9295,CHICLETE POOSH MORANGO 5g,7.0,3.5,3,5.422193689434096e-05,0.9961510170795954,C,CHRIS
OBA OBA,78974766603913,KIT 3 CANETA BIC CRISTAL AZUL/PRETA/VERMELHA,1.0,3.6,1,5.577113509132213e-05,0.994849690594132,C,CHRIS
OBA OBA,13906,Etiqueta de Preço 24x12mm AR-4,2.0,3.8,2,5.886953148528447e-05,0.9941463546127028,C,CHRIS
OBA OBA,33445,PAPEL LAMINADO,2.0,3.8,1,5.886953148528447e-05,0.994205224144188,C,CHRIS
OBA OBA,45935,Caneta Esferografica Kilometrica 100 Media Preta PaperMate,2.0,3.8,2,5.886953148528447e-05,0.9942640936756734,C,CHRIS
OBA OBA,4802100-verde-bandeira,Papel Crepom Comum Verde Bandeira,2.0,3.8,1,5.886953148528447e-05,0.9943229632071586,C,CHRIS
OBA OBA,4860220-Dourado,Papel Laminado Colorido-Dourado,2.0,3.8,1,5.886953148528447e-05,0.994381832738644,C,CHRIS
OBA OBA,4866180-branco,Papel Cartão Fosco/ Cartolina Americana-branco,2.0,3.8,1,5.886953148528447e-05,0.9944407022701292,C,CHRIS
